file_name,transcription,utterance_id
data\segment_7506.wav, Page twenty nine of the volume one.,hlqg5ololt
data\segment_7507.wav," Then the third aspect, the important part in this is that there is a necessity starts with the context, contextual interpretation out of necessity starts with historical perspective, particularly the legislative practice. That is what we broadly call legal sense. Now not there, there is one decision which I really wanted to place before your lordships, not if lordship would permit. nineteen fifty nine, one SCR three hundred seventy nine.",0etirr77pr
data\segment_7508.wav, And the relevant pages are nineteen fifty nine fifty nine volume one SER three hundred and seventy nine.,e4addw3ogq
data\segment_7509.wav," Page three hundred and ninety to three hundred and ninety one, then three hundred and ninety seven to four hundred and thirteen.",sv29vd0o37
data\segment_7510.wav," This decision is note fifty one one SCR is in volume five b, page four hundred and eighty one.",mio5hm6042
data\segment_7511.wav, for eighty one PDF page four hundred and eighty six and two. Volume two. five hundred and sixty five.,glog89loga
data\segment_7512.wav, Now the reason why I want to cite this judgment is this is not the DB.,2w8n5ocgl9
data\segment_7513.wav," Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Canon, Can",7utxx25tu8
data\segment_7514.wav," On what proposition do you cite it? Yes, in this case, not the real dispute was with regard to tax on sale of goods. So the question arose, what is the meaning of the term sale of goods as understood by the framers or the lawmakers? This was the case under nineteen thirty five ACNOT, therefore the entry was the same. They said what is their Lordships Blood debated the question whether we should adopt the popular sense or the common sense point of view with respect to legislative entry, or we should adopt the question whether we should adopt the popular sense or the common sense matters, Privy Council and all, they came to the conclusion that the real meaning can be derived after looking into the legal history. That is the legal sense, not the popular sense. That's not always correct.",ivp626l9di
data\segment_7515.wav," From legal history, yes. How this had been used even before the adoption of that entry in Because what they said, not a lot. Quite right. And what their lordship said, not that the lordships would have to sit in the position of the framers and see what the law was. And in what sense, lady, I don't think we need to label that points very long ago. This is what I wanted to rely on this. Absolutely. Perfect. And fifty one, therefore, Supreme Court SCR, the one above.",k98x3fopy4
data\segment_7516.wav," Balsara, this is nineteen fifty one SER six hundred and eighty two. Yes. This is Balsara versus Strait of Bombay.",mrf1k2in15
data\segment_7517.wav," Page twenty nine load of volume one itself, load you would have the questions whether state can regulate and control industrial alcohol come",con4r5vmm5
data\segment_7518.wav, or state of Bombay versus Balsara.,lg5a5xopyh
data\segment_7519.wav, Where do we find it in the volumes? Volume five B. Volume five.,eni382llok
data\segment_7520.wav, Five B. Only five. Only five.,xz0g758smh
data\segment_7521.wav, I've been teaching them.,3zofdexhb8
data\segment_7522.wav," One seven one eight. And what does it say? I mean, you can just formulate it for us. In Balsara, I'm not the question. Of course, the case was with regard to portable liquor. Yes. But they considered the history of the term intoxicating liquor.",i3i6k1x77y
data\segment_7523.wav," I think Balsora will maybe have to look at this. They considered the entire history of intoxicating liquor from the British position to government of India because government of India is an act of British party. And then they said intoxicating liquor would include all kinds of liquor, including industrial alcohol.",8h6fpk2njr
data\segment_7524.wav," There's a difficulty mode. I have it in SCR form, Lordships have it perhaps in AIR form. Now everybody should cite SCR because we have a DG SCR in place now. So I have it in the SCR form, Lordships have it.",l4wn6v0g79
data\segment_7525.wav, Control site consistency.,39y5w7mwup
data\segment_7526.wav, Just over the second. It is nineteen fifty one.,yej9o6n8yo
data\segment_7527.wav, Thirty two. Sir.,9wmpsf3gqz
data\segment_7528.wav, That's infinite.,40q3y1oioq
data\segment_7529.wav, Page twenty nine.,zaennk9u60
data\segment_7530.wav," And in fifty one SCR eight six eight two. You can load it for us on the DG SCR, you can load it on the screen. Yes. He does the official report. He has given SCC on those. You've given SCC on that.",en4wllw5h4
data\segment_7531.wav, And this further went to the extent of saying you in medicinal preparations containing alcohol would come under intoxicating liquor.,vp068w2g0c
data\segment_7532.wav," Which are the relevant paragraphs? Yes. But actually I'm from SCR Bloat. I can give you notches, relevant pages. I can't give the relevant pages. I think just load it for us on our screen so that we can both follow both. Bocarlo, DGSCR. It has come.",pm6r7yt1bl
data\segment_7533.wav, See you got the clinic.,qssmp414lm
data\segment_7534.wav," Originally, I see a development.",8v7p7eusfb
data\segment_7535.wav, They're good satish.,vhwcjejbct
data\segment_7536.wav," And that's to go to. Yes, but Khali noticed the question here, which arose not six hundred and eighty five and six hundred and eighty six.",2r6kvber8a
data\segment_7537.wav, Question is with regard to obviously as I said from,s5wdkorjlf
data\segment_7538.wav," So against the direction of the prohibition commissioner of Bombay, we're prohibiting So where do you want us to go to now? Can you have the next phase six, eight, six?",28cq6t0tnm
data\segment_7539.wav," The second paragraph. The act in question was passed by the legislature of the province of Bombay. This was an act under Government of India Act, not nineteen forty nine Act, therefore Government of India Act, and the entry was entry thirty one.",2awmjxbuf1
data\segment_7540.wav, This was given a volume one if you.,nobkgy7gqq
data\segment_7541.wav, which is in the same terms mod as entry eight.,ycrt38kg95
data\segment_7542.wav, This is intoxicated.,b54ciq41wv
data\segment_7543.wav," Page do you want us now? Let's go where they discuss liquor and you know intoxicating liquor. Page seven hundred and three minutes. Page seven hundred and three, Peya. That's how it happened to you.",hvh8e9kcuj
data\segment_7544.wav, The High Court has held that the word liquor starts like that.,l44ubm6m37
data\segment_7545.wav," thirty nine in a like, quote, before that lordship may have a look at the entry. Entry thirty one is at page six hundred and ninety.",0rv0v4s77t
data\segment_7546.wav, It's six ninety.,rpih52qs9v
data\segment_7547.wav, Chase entry thirty one list two.,vbn2kxmjup
data\segment_7548.wav," Intoxicating liquors and narcotic drugs, that is to say, production, manufacture, possession, transport, purchase, sale of intoxicating liquors, opium and so on. We are not concerned with opium or not, but intoxicating liquors were the word they used.",ntzmzzo8wk
data\segment_7549.wav, Coming to note page seven zero three.,b1vxozazkv
data\segment_7550.wav, And this law was claimed to have been made under entry thirty one list two of the Government of India Act nineteen thirty five.,3ahm3hv8rh
data\segment_7551.wav," It's page twenty nine of volume one Available. Same volume. Questions for consideration. Whether state can regulate and control industrial alcohol, commonly called rectified spirit of more than ninety five percent V by V, including denatured spirit. This has two aspects. A, one, whether industrial alcohol is included in entry eight list two and is therefore within its exclusive jurisdiction and control. Or two, whether industrial alcohol is included in entry eight list two, list one, is the entry under which industrial dispute development and regulation act. Or two, whether industrial dispute development is included in the entry list two, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, list one, l",u0absgpf4b
data\segment_7552.wav," Slightly above this is definition of liquor. Oxford English Dictionary. Just slightly earlier. Liquor includes spirit of wine, etcetera. Just above this paragraph starting from Frankwood has held.",29wu493tu7
data\segment_7553.wav, The high court has l.,mtc0zetgy5
data\segment_7554.wav, The headquarters held the word Meg period of thirty nine days.,kqxgrcfhfa
data\segment_7555.wav, To the defense tip.,mnjdiwsdmm
data\segment_7556.wav," Yeah, I've tasted food.",tmlhhydwe2
data\segment_7557.wav, and that,n73ynxpa9p
data\segment_7558.wav, Lordship was reading in the Bengal excise act now of the no coming the para is coming now to the various definitions coming now to the middle of that para middle of the para. I have it now. Even if we even if coming now to the definition. You got to skip that even if we exclude the American and English shares. That's the ratio.,6q1g58oct4
data\segment_7559.wav," But can you have it from the form note? Because it refers to the local accessory, just the formulation is even if we exclude the American, that that's what you are relying on. No, they were relying upon Indian acts too earlier. That's not necessary now. Very well, just go to even if we.",fhlthdejdu
data\segment_7560.wav," Even if we exclude the American and English acts from our consideration, we find that all the provincial acts of this country have consistently included liquids containing alcohol in the definition of liquor and intoxicating liquor. The framers of the Government of India Act nineteen thirty five could not have been entirely ignorant of the accepted sense in which the word liquor has been used in the various excise acts of this country. And accordingly, I consider the appropriate conclusion to be that the word liquor covers not only those alcoholic liquor in common parlance, but in my opinion, having regard to the numerous statutory definitions of the word, such a meaning could not have been intended to be excluded from the scope of the term intoxicating liquor used in entry thirty one of list two.",d05ry3tvlz
data\segment_7561.wav, The first entry to be taken into consideration is entry fifty two list one. This is where the blood synthetics tool had placed industrial health.,381wlt08fz
data\segment_7562.wav," This is entry thirty one is entry eight, is entry of the constitution. Now, to kind of corroborate this reasoning, if Lotchie would come to my written submissions point, I have extracted all the definitions of liquor in the local acts, and these are all of the, I think nineteen states. Anything more in this judgment that you want to, this is the point you wanted. No, that's the point which I want. All right, let me close this judgment now. What is the next point? No, kindly come to the plot page eight of my written submissions. All right, we'll go to that. I have extracted the definitions of liquor, intoxicating liquor, alcoholic liquor, and so on and so forth. But a lot flows from that.",43trlvqbmn
data\segment_7563.wav, Page eight of pirate insubmissions. Page eight.,x4mqn2eahc
data\segment_7564.wav, page eight. So these are the backdrops on this basis of which NT thirty one of Government of India Act was enacted and that was borrowed by the Constitution.,uny9xj3y3d
data\segment_7565.wav," Page eight, note. First is Bombay Arkari Act eighteen seventy eight. Liquor includes spirits of wine with highlighted spirit, which is not potable, it's poisonous spirits, spirits is defined later on, but I'll show that means any liquor containing alcohol and obtained by distillation, whether it is denatured or not. That's the important part. So they were quite conscious of the fact that there is something like denatured spirit, which is not potable.",4yb2qaqqz6
data\segment_7566.wav," And then section three hundred and fifteen, not to behave little below that, exciseable article.",3nkdlf8goo
data\segment_7567.wav, uses the phrase because exciseable article means and includes any liquor or intoxicating drink as here and before defined.,ln4e9em0a7
data\segment_7568.wav," ten. Madras Abkhariyat again, spirit means any liquor containing alcohol and obtained by distillation, whether it is denatured or not. Then, can I turn over to next page three. nine, definition of word liquor.",35qvvy95l9
data\segment_7569.wav," Liquor includes spirits of wine, methylated spirits, spirits, wine, toddy, beer, and all liquids consisting of or containing alcohol.",qsm99k5ld6
data\segment_7570.wav," Then exciseable article. Any alcoholic liquor for human consumption, no other distinction is made here from liquor and alcoholic liquor for human consumption for tax purpose.",3cw1fhan48
data\segment_7571.wav," Then this is followed in the next act also, the Bengal Act.",mpzcwztfdi
data\segment_7572.wav, Because IDR Act comes in and fermentation industry was notified in the year nineteen fifty six under the schedule to the IDR Act.,o5jkd502ir
data\segment_7573.wav, any liquor for human consumption excisable article any liquor for human consumption it follows the same pattern not. And then not it defines in section two intoxicant means any liquor,odoy7nagcm
data\segment_7574.wav," Leave the rest. Finally see section two hundred and fourteen. Liquor means liquid consisting of or containing alcohol and includes spirits of wine. Spirits. Wine, tari, pachwai, not supermode rest. Section two hundred and nineteen. Spirit means any liquor containing alcohol obtained by distillation, whether it is denatured or not.",ywqernkw96
data\segment_7575.wav, Then load BRAC follows the same pattern.,lzo7cqlejd
data\segment_7576.wav," These are around the same vintage. Exciseable, exciseable article, any alcoholic liquor for human consumption. Section two hundred and fourteen defines liquor, includes all liquids consisting of containing alcohol. And then spirit means any liquor containing alcohol obtained by distillation, whether it is denatured or not. Then comes about the MP excise Act, which is same vintage mode. The same pattern, logical notice.",kdmvkkn4t3
data\segment_7577.wav," Alcoholic liver for human consumption, so far as the excise duty is concerned. Liquor defined, broad widely includes all spirits, all liquids consisting or containing alcohol. And then spirit is defined as widely including denatured spirit also. So spirit is part of liquor and the denatured spirit is also part of liquor. Likewise, not many come to Punjab.",76g50pizpk
data\segment_7578.wav," Act, which applies, which applied to Delhi, Ryana, Machu Pradesh, and all these. Here, there is an interesting thing which comes in now. Section two hundred and fourteen, liquor means intoxicating liquor.",iy2b8krcaj
data\segment_7579.wav, and includes all liquids consisting of or containing alcohol.,qcpmtj9y24
data\segment_7580.wav," But you might not spirit means any liquor containing alcohol obtained by distillation, whether denatured or not. So in other words, even denatured spirit was part of intoxicating liquor. Liquor means intoxicating liquor. Both are equated.",942d2h7oln
data\segment_7581.wav, Then not the same pattern is followed in the Chatizgol Act of nineteen fifteen.,sd3lxzufh5
data\segment_7582.wav," For tax purpose, alcoholic liquor for human consumption is used. Section two hundred and thirteen defines liquor. Liquor means intoxicating liquor and includes spirits of wine, spirit, all liquids consisting or containing alcohol. Then spirit is defined to include even the natured spirit.",p34obm7tcr
data\segment_7583.wav, implying thereby that the declaration under IDR Act would apply and the this industry abstracted from entry twenty four list two and goes on to entry fifty two list one.,rdlw3dhnh9
data\segment_7584.wav," Again, more UPX size acts of the same vintage follows the same pattern, exactly the same pattern.",ojofxvlg24
data\segment_7585.wav," So your contention is that all liquid containing alcohol was part of intoxicating is part of intoxicating liquor. And not only that not, but due respect not, Lordship may see the page seven of Byron's submissions.",flkrabif0j
data\segment_7586.wav, India Page It.,novx6nfwjp
data\segment_7587.wav, There is something more to be said.,irwabjiuy2
data\segment_7588.wav," And I'm only basing this on the fact not that we have followed the Government of India Act nineteen thirty five, which is an act of British Parliament. So therefore the pattern and thinking would be the same as it was there. And if in ' thirty one that was the concept, then that has to be the same in the Constitution because Framers adopted the same.",quz57qtvwp
data\segment_7589.wav," Now the legislative practice may I place it for the legislative page seven, Baron Sommersons, the legislative practice leads us to British position and therefore to laws prevailing therein. License Consolidation Act of nineteen ten, Section one hundred ten, Spirits Act nineteen ten, Section three, four, five and six. Now the License Consolidation Act note uses the term spirit as well as intoxicating liquor for licensee.",laaymm1yqx
data\segment_7590.wav, Then these these excise acts have come.,y4jeva7dqu
data\segment_7591.wav," So, the liquor will include all liquid containing alcohol. No doubt about it, because when the legislature or the constitution uses the expression liquor, it means all liquid containing alcohol. But when the word liquor is qualified by the word intoxicating, does that make any difference to that? Exactly, not. This is what I put liquor intoxicating liquor also means liquor. Liquor means intoxicating liquor. That is evident from the pattern of these acts. When liquor by itself would mean any liquid containing alcohol. That's true. All right, that from word water. Sorry.",b14kc4p87c
data\segment_7592.wav, But what perhaps is pointed out is that perhaps there can be a drug in a liquid form which may be intoxicating. So therefore it can be a liquid containing intoxicant.,my3h79a5x2
data\segment_7593.wav, The word intoxicant was wider.,8y7kfravfy
data\segment_7594.wav," So once a declaration is made, entry fifty two comes in operation. Otherwise entry two, entry fifty two list one has no, it's a shell. It is inoperated until unless there is a declaration. See if I may place entry fifty two.",j0dqjgvpfn
data\segment_7595.wav," Cating is does not mean that it has to be capable of human consumption. It indicates the potentiality of the item that there is alcohol in it and therefore it is intoxicating. It can mean both something had as it is as well as as a beverage or as well as liquid containing alcohol because that is intoxicating. Now, for instance, take the instance of country liquor. The country liquor is extremely common all around in most of the states perhaps. Now, Lord, what is country liquor? If I may place before your lordships that chart we had prepared to explain to your lordships the term intoxicating liquor.",hzabsi52jv
data\segment_7596.wav, Mmm.,x68r5gsmj1
data\segment_7597.wav, The rectified spirit actually the base is the rectified spirit.,yi4hucs61f
data\segment_7598.wav," Not the most convenient form we've tried to explain the process that will help in understanding of the commodity with which we are dealing. mister DeVedi, can we sort of you are showing us the definitions of the excise at various states. Now, whether it brings joy to the revenue, because most of the states we tried to apply prohibition failed and had to be had to reverse their policies. So it is really joyous for the state to have. I mean, liquor is really flogged as the most revenue generating device. There's no doubt about in our country. And therefore every state wants to control it.",v8z05jqfp9
data\segment_7599.wav," But the important part is Lord Lord Specie, the chart which we have indicated, the process of manufacturing spirit.",xjigx368yq
data\segment_7600.wav," This distilled liquor can be aged or unaged to produce potable alcohol. For aged distilled liquor, maturation is required. For unaged distilled liquor, no maturation is required. Vodka, gin, country liquor are examples where maturation is not required. Now the two columns note the maturation for maturing of IMFL, Indian made foreign liquor, maturation is only to improve the quality of alcohol and in this process, DNA is stored in the wooden vats for the period of one year or two years, or five years, ten years, twelve years, in eighteen years in which chemical changes occur during storage. As the spirit in the container moves back and forth through the wood, the wood is not required.",ltlvapb6m1
data\segment_7601.wav," Ingredients including flavoring compounds are extracted from the wood and carried back into the containers contents on its own. Nadia column is not lochipesi, the rectified spirit which I was talking about. After distillation or redistillation, the extra neutral alcohol becomes fit for human consumption. One is required to add only de mineralized water into ENA, having strength of ninety five percent volume by volume for plain country spirit and to thirty six percent for manufacturing a spice country spirit. For preparation of ERA, this is important note since ENA is fit for human consumption, it is also used for the purposes of preparation of medicines.",75mguftfn7
data\segment_7602.wav," Nowadays, what is interesting is to see blood, there are liquors of all kinds which are potable, like for instance whiskeys and vodkas and all that. They go up to seventy two percent, fifty seven, sixty percent, seventy two percent. Recently I discovered a potable liquor consisting of ninety two percent. So blood, as Lordship said, not at the time passes new things come in new concepts emerge. People keep on experimenting. They want the strongest drink possible. They forget it.",jx8sassfob
data\segment_7603.wav," The second aspect of this, it is important, the philosopher turned to the page seven of my written symbolism.",3g5r2w52yd
data\segment_7604.wav," Yes, ma'am. Industries, the control of which by the Union is declared by Parliament by law to be expedient in the public interest.",8weyw0zh9q
data\segment_7605.wav," Reduction in spirit. Ping bloat because they are blended whiskies, there are single malts. Addition of demineralized water, reduction of spirit, dilution. Addition of demineralized water in the alcohol is done to bring the higher strength to lower strength. In the case of Indian made foreign liquor by adding demineralized water strength of ninety percent V by V to ninety seven V by V is brought down to forty two percent. And the desired strength as per the norms, then it is bottle malt. I need not go into that.",u1gyemofvw
data\segment_7606.wav, But the basic idea is to I'm sorry.,7tn2axu63z
data\segment_7607.wav, But the suburb so far is,yknnmqf9g5
data\segment_7608.wav, Big seven.,8x61xfcg02
data\segment_7609.wav," But before that, the term portability, which is now being used with regard to entry eight loan. Portability is a relative concept.",jat4guhfoq
data\segment_7610.wav," Portability can mean blood, something had as it is, like intoxicating drink. We have a pego whiskey or a vodka or something like that. That's intoxicating drink and potable. That's one aspect of potability. The other aspect of potability is that you add something to it and you diffuse it and then make it drinkable.",pm7tzk6rs7
data\segment_7611.wav," How much you want to reduce and diffuse the strength of the liquor is, that is as per your choice.",m4xs6p9gsd
data\segment_7612.wav," But it is something which is fit for human consumption. Potable liquor. Potable liquor can mean both. This is what I've seen. That it is fit for consumption as it is, or maybe after putting in something into it and then making it consumable. That is what As opposed to industrial alcohol, industrial alcohol is not potable. As it is, it is not. But then rectified spirit of ninety five percent or ninety four percent by just adding water, you are reducing the strength of the rectified spirit and having it.",80m3awp1vy
data\segment_7613.wav," Unless of course it is denatured. Denatured means that you are adding an item into it which perhaps makes it nauseous and of course poisonous. Really the word intoxicating does not really mean that it has to be fit for human consumption. As it's a liquid, it's an alcohol in which it's a liquid in which alcohol is denied. Liquid poisoning. You're relying on the legislative history which was referred to in Balsara's case one and therefore intoxicating cannot be conflated with fit for human consumption according to you. And I may be repeating myself, but after all, Lordships have always held in so many decisions that why use two different phrases for denoting the same thing? Once different phrases are used, then obvious intention is that it denotes something different.",od8kcxwejd
data\segment_7614.wav, and so widely different.,2jsfou19vw
data\segment_7615.wav, So it implies it's not those industries where the union feels that the control should come to the union.,eear12c9yc
data\segment_7616.wav, Now the other thing which I wanted to emphasize on is please notice this. Gambentofenida ad comes in nineteen thirty five and for the first time it uses the word intoxicating liquor entry thirty one. It has entry forty which again is parallel to entry fifty one list two.,sqvu7f857r
data\segment_7617.wav, This is open. So the Government of India Act of nineteen thirty five,f9e7njjikm
data\segment_7618.wav," For the first time in India, use the phrase not in the constitutional statute, the word intoxicating liquor comes in entry thirty one.",tv9y1d79wo
data\segment_7619.wav," And it's in the same form as entry eight. In fact, the framers have borrowed it from them.",un4zrkr51g
data\segment_7620.wav," And at the same time, they use the same phraseology as in NT fifty one list two alcoholic liquor for human consumption in NT forty, which is excise duty.",8dq9t6z2d7
data\segment_7621.wav," Same as fifty one list two. Can you say that again? But in entry fourteen, the same phraseology as in entry fifty one list two, alcoholic liquor for human consumption has been used.",7btfs7looe
data\segment_7622.wav, Got it.,gn8h1oi0sk
data\segment_7623.wav, When I had placed the local acts as forming the backdrop.,f259bb81c4
data\segment_7624.wav, Surely not the makers of the Government of India Act were aware of those local acts.,t6uekpg0qo
data\segment_7625.wav," Their own liquor licensing act, which used the term intoxicating liquor. Their Spirit Act of eighteen seventy, which used both denatured as well as",w3da7bx5jw
data\segment_7626.wav," And the Parliament has to declare it by law. That law will indicate the extent of control it wants to take over also. And that industry to that extent comes over too. But importantly along with fifty two, note if I may juxtapose entry twenty four list two, because we can't understand entry fifty two, this one without looking into entry fifty two, entry twenty four list two.",ylz7ts7p4y
data\segment_7627.wav, It was used for licensing in the intoxicating liquor act of nineteen ten.,ixs53dlqtt
data\segment_7628.wav," I have indicated that in the page seven, this aspect, page seven to eight.",3aoxe5ku9f
data\segment_7629.wav, But an interesting factor which I wanted to bring to your notice in this regard is this one.,jib2sgz13x
data\segment_7630.wav," When Government of India Act twenty thirty one uses the same phraseology as the local acts intoxicating liquor, then obviously it had in mind that intoxicating liquor which was defined in most of the local acts. That has been borrowed in the government in the Constitution of India obviously it follows the same thing.",h5g2whq8bp
data\segment_7631.wav," Now in entry eight, the word intoxicating liquor is there. They have followed that. In entry fifty one or entry forty list two of the Government of India Act and entry fifty one list two of the Constitution, they have followed the same pattern as in entry eighty four list one and entry forty. First, it is entry fifty one list two in the state list and then the excluded part goes to entry fifty four list one. Entry eighty four list one as I'm sorry, entry eighty four. But then you see entry eighty four list two is a taxing entry. Quite right. So what I'm saying is again, Lord, it corroborates my issue is a taxing entry. Quite right. So why not? List two is a taxing entry. Quite right. So what I'm saying is I'm going to regulate under entry eighty eight under entry eight and as incidental to the regulation, I can impose a fee under entry sixty six of list.",fsp204t7h1
data\segment_7632.wav," I'm not even for a moment claiming that we have a power to impose tax on denatured spirit or perhaps industrial airport. No, we don't have entry eighty four is clear. Yes. And there is no taxing entry other than entry fifty one list two in the state list. So we can't.",m1fqva7wno
data\segment_7633.wav," Not it hardly matters, it doesn't make much of a difference because liquor is nothing but a good, denatured spirit would be a good, it can be taxed as sales tax. Likewise, it is a good, it can be taxed under entry fifty two, that is entry tax, so it's not that we can't tax denatured spirit or something. It can be taxed in other forms, that is sales tax, entry tax, and other local taxes. That can be done. But of course, state by itself cannot tax it as a due respect. It is correct to say that we do not have the power to impose excise duty on industrial alcohol. That is correct.",av9e32knpv
data\segment_7634.wav," In fact, after synthetics, synthetics clearly held in paragraph eighty six note that the state will not have power to impose sales or purchase tax. Once IDR is there, that had to be clarified by synthetics third case. It doesn't deal with the law on that, laying down law on that. So interesting part what I'm saying is not if the government of India Act, when it followed intoxicating liquor and put it in entry thirty one, then obviously they were seeing the difference. And therefore, for separate things, they were incorporating it in a separate phraseology.",zezb5ddqap
data\segment_7635.wav, We can't mix up entry fifty one list two and say it kind of restricts entry eight because that's a taxing entry. This is a regulatory entry and both lots of it have held in so many cases separate.,vim0xjpwc1
data\segment_7636.wav," So taxing entry cannot color the regulatory entry, just as regulatory entry cannot lead to enforcement of and imposing of tax.",1dx6a820wu
data\segment_7637.wav," Start with there is a matter which is wasted, what do you say? At item twelve with nine hundred and sixty one with respect, if I may submit, the question here is it was detagged in two thousand nine. Again, somehow in twenty sixteen, Millard, it got tagged. But Millard, are you appearing for man? Millard, I'm appearing for freezer enterprises. So again, and state of UP is the appellant, Millard, my learned friend, Millard, because this backup does not pertain to industrial alcohol at all. It pertains to wastage of portable liquor, which is for human consumption, Millard. So we can detag that. I'm deeply obliged. Just give this, you've taken the number.",pdbj5r1ray
data\segment_7638.wav, twenty four is industries subject to the provision of entries seven and fifty two of list one. So there is an inherent link between entry fifty two list one and entry twenty four list two. Industry as a subject originally belongs to the state jurisdiction.,p6v33qdg8n
data\segment_7639.wav," So it would be quite unimaginable to think that the Government of India, framers of Government of India Act and the Constitution partly followed the local laws and they did not follow the local laws in other respects. That doesn't make sense.",i7bmrig6cs
data\segment_7640.wav, In this.,m1mo5s5dqs
data\segment_7641.wav," Same. Yes, repeat the submissions.",052ql5vldp
data\segment_7642.wav," Now there is also a word called alcoholic liquor in entry fifty one list to your lordships have seen. Now alcoholic liquor obviously is very wide, therefore they divide it by saying for consumption.",03vyrl5436
data\segment_7643.wav," And if we read the definitions in the local acts note, it contains all liquids consisting of alcohol, which would be alcoholic liquor. So therefore intoxicating liquor, liquor means intoxicating liquor and contains all liquids consisting of alcohol. Obviously means alcoholic liquor.",22uyt0aytc
data\segment_7644.wav," Now, for instance, MT fifty four after the one hundred and first amendment says taxes on alcoholic liquor for human consumption.",v3shcn3fc1
data\segment_7645.wav," So state doesn't have the power to tax not industrial alcohol, that is, it can only tax impose tax in respect of alcoholic liquor for human consumption. But that does not, as I statement, mean that state cannot impose any tax on industrial alcohol. It can sales tax. It can be entry tax. I mean, after all, industrial alcohol is nothing but good.",9n04zbscvm
data\segment_7646.wav, The entry tax chips.,muwd531azb
data\segment_7647.wav," Goods brought in for sale and consumption, for use.",u89e23fh3o
data\segment_7648.wav," So it's not correct to say that the entire field of taxation goes. Let's look at the submissions, then conclude that page seven note I was placing. And I would pray kindly permit me to place the entire page note and this this one page only. The legislative practice leads us to British position, therefore, to laws prevailing therein. License consultants. The written submission that I was placing page seven. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots. Six slots",zomg7knlz8
data\segment_7649.wav, a legislative practice.,9rqed21few
data\segment_7650.wav," I'm sorry there seems to be some confusion. Look at it. We got your PDF page seven bottom. The legislative practice leads us to British position and therefore to laws prevailing therein. License Consolidation Act nineteen and ten, as I already told your lordships, it includes the word intoxicating liquor. B spirits Act nineteen eighty, which includes the teenager spirit. Spirit Act defines spirit very widely to include both potable and non potable liquor. Section three to five, one hundred and sixteen. It deals with licensing act of nineteen hundred and ten deals with licensing of distribution. Word intoxicating liquor is defined there to include both central or provincial subjects. Part two of the schedule one of the rules mentions item sixteen as excise and alcoholic liquor.",vug71zqfwt
data\segment_7651.wav, It is around this time and thereabout various state enactments were framed pertaining to the alcoholic liquors.,o8zsd0fw8f
data\segment_7652.wav," What is important to notice is not right from the earliest position, the local laws, the Government of India Act and so on and so forth, not the state had the complete control and jurisdiction of intoxicating liquor.",zxbgouzegx
data\segment_7653.wav," Earlier under the Government Defending Act nineteen fifteen, even the excise duty in respect of entire intoxicating liquor was with the state, which was separated for the first time in nineteen Government Defending Act nineteen thirty five, where industrial alcohol was put in the can of union and potable alcohol in the can of the state. That was the position, but it was in the light of this position.",rsi9a41k4f
data\segment_7654.wav, Leaving the ignored the.,z5970jvnwo
data\segment_7655.wav," The extracts of local laws, can you come to paragraph twelve, page twelve, page twelve, page twelve, well, page twelve, the embedded in summations? Only one head.",k7e6e60onx
data\segment_7656.wav," In all the state laws words liquor and spirit are defined as including all liquids containing alcohol. In some acts word intoxicant is used to define liquor as comprising of all liquids containing alcohol. Additionally, in some local acts liquor means intoxicating liquor and includes all liquids containing alcohol. It is also noticeable that all the local acts were always aware of the industrial use of the alcohol and the nature of spirit. Reading all the above definitions, it becomes apparent that excise liquor and spirit were defined. Intoxicating liquor only follows the past legislative study for convenience as part of the settled vocabulary position which it had come to denote. Then Lordship may omit this word.",ya1k6dv5pd
data\segment_7657.wav," Then on page fourteen, not I'll just rush through it, not.",xwnnwdk47c
